"Index","AUD","CAD","CHF","EUR","GBP","JPY"
1987-06-09,0.7146,0.74588,0.67499,1.0924,1.6622,0.0070249
1987-06-10,0.7166,0.74588,0.67272,1.0872,1.6574,0.0070126
1987-06-11,0.716,0.74577,0.67454,1.0907,1.6614,0.0070175
1987-06-12,0.7175,0.74627,0.66689,1.0796,1.6517,0.0069517
1987-06-15,0.7167,0.7456,0.66138,1.0717,1.6326,0.0069128
1987-06-16,0.719,0.74644,0.65768,1.0704,1.6309,0.0069161
1987-06-17,0.7211,0.74571,0.65889,1.0696,1.63,0.0069099
1987-06-18,0.722,0.7466,0.66007,1.0723,1.6303,0.0069132
1987-06-19,0.7223,0.74683,0.65725,1.07,1.6145,0.0069085
1987-06-22,0.7203,0.75047,0.65359,1.0606,1.5897,0.0068526
1987-06-23,0.7153,0.74991,0.65985,1.0664,1.601,0.0068493
1987-06-24,0.7197,0.75148,0.66203,1.0758,1.624,0.0069085
1987-06-25,0.7193,0.75143,0.6592,1.0708,1.6135,0.0068399
1987-06-26,0.7189,0.7503,0.66072,1.072,1.6125,0.0068493
1987-06-29,0.721,0.75008,0.65725,1.0702,1.6,0.0068199
1987-06-30,0.72,0.75075,0.65963,1.073,1.617,0.006819
1987-07-01,0.7217,0.7516,0.65854,1.0702,1.6165,0.0068152
1987-07-02,0.72,0.75228,0.65746,1.0676,1.6155,0.0067861
1987-07-03,0.7185,0.7533,0.65359,1.0638,1.6095,0.0067227
1987-07-06,0.713,0.7546,0.65189,1.0635,1.6205,0.0067024
1987-07-07,0.7053,0.75574,0.65189,1.0624,1.62,0.0066756
1987-07-08,0.7058,0.7554,0.6521,1.0631,1.6175,0.0066489
1987-07-09,0.71,0.75586,0.6521,1.063,1.6165,0.0066511
1987-07-10,0.7106,0.757,0.64906,1.0602,1.614,0.0066335
1987-07-13,0.7084,0.75855,0.65125,1.0615,1.617,0.0066216
1987-07-14,0.7052,0.75786,0.64914,1.0572,1.6113,0.0066203
1987-07-15,0.7075,0.75569,0.65725,1.0705,1.636,0.0067295
1987-07-16,0.7134,0.757,0.65424,1.0665,1.631,0.0066609
1987-07-17,0.71,0.75855,0.6462,1.0504,1.6045,0.0065445
1987-07-20,0.7097,0.75758,0.64516,1.0481,1.592,0.0065338
1987-07-21,0.7085,0.75597,0.64654,1.0494,1.5957,0.0065587
1987-07-22,0.71,0.75729,0.64737,1.0508,1.597,0.0065746
1987-07-23,0.7092,0.75148,0.65062,1.0544,1.605,0.0066313
1987-07-24,0.7075,0.74822,0.65104,1.0541,1.6033,0.0066711
1987-07-27,0.7056,0.74974,0.65032,1.0544,1.5975,0.0066489
1987-07-28,0.7023,0.75086,0.64998,1.0552,1.6007,0.0066556
1987-07-29,0.701,0.75092,0.64956,1.0534,1.6,0.0066423
1987-07-30,0.697,0.75126,0.64998,1.0545,1.593,0.0066867
1987-07-31,0.6972,0.75341,0.6499,1.0532,1.5915,0.0066778
1987-08-03,0.7007,0.75529,0.64809,1.0456,1.581,0.0066335
1987-08-04,0.6997,0.75512,0.63837,1.0365,1.574,0.0066007
1987-08-05,0.7022,0.75512,0.63837,1.0405,1.579,0.0066291
1987-08-06,0.6995,0.75614,0.6402,1.0392,1.5755,0.0066116
1987-08-07,0.6997,0.75443,0.63613,1.0346,1.5655,0.0065898
1987-08-10,0.6987,0.75273,0.63613,1.034,1.569,0.0066247
1987-08-11,0.7012,0.75233,0.63492,1.0324,1.572,0.0066129
1987-08-12,0.7037,0.75115,0.63593,1.0341,1.578,0.0066103
1987-08-13,0.7052,0.75279,0.63857,1.0359,1.5797,0.0065998
1987-08-14,0.7057,0.75216,0.64309,1.0414,1.5855,0.0066667
1987-08-17,0.71,0.75188,0.64226,1.0442,1.5935,0.0066845
1987-08-18,0.7102,0.75092,0.65509,1.0606,1.6142,0.0068446
1987-08-19,0.712,0.75369,0.65509,1.0656,1.62,0.0069147
1987-08-20,0.7119,0.75455,0.66028,1.0664,1.6163,0.0069156
1987-08-21,0.7117,0.75569,0.66489,1.0788,1.6315,0.0070299
1987-08-24,0.7155,0.75798,0.66823,1.0758,1.6305,0.0070398
1987-08-25,0.715,0.7574,0.66511,1.0705,1.617,0.0069711
1987-08-26,0.7131,0.75758,0.66556,1.0705,1.616,0.0069881
1987-08-27,0.7123,0.75873,0.67002,1.0815,1.6307,0.0070522
1987-08-28,0.7109,0.75815,0.67092,1.0809,1.633,0.0070423
1987-08-31,0.7125,0.75786,0.67092,1.0788,1.6313,0.0070482
1987-09-01,0.7174,0.7593,0.66823,1.0792,1.639,0.0070507
1987-09-02,0.7194,0.76075,0.67195,1.0897,1.6535,0.0071083
1987-09-03,0.721,0.76005,0.67476,1.0916,1.6565,0.0070872
1987-09-04,0.7229,0.76225,0.67159,1.0878,1.6517,0.0070457
1987-09-07,0.7251,0.76237,0.67363,1.0919,1.6598,0.0070597
1987-09-08,0.7289,0.76046,0.67431,1.0923,1.6615,0.0070731
1987-09-09,0.7297,0.75683,0.67317,1.0836,1.6425,0.0070323
1987-09-10,0.7273,0.75901,0.6689,1.0833,1.6458,0.0070175
1987-09-11,0.7289,0.75827,0.67227,1.0836,1.6425,0.0069614
1987-09-14,0.7274,0.7593,0.66335,1.0764,1.6351,0.0069214
1987-09-15,0.7294,0.75971,0.66467,1.0788,1.6432,0.0069599
1987-09-16,0.7331,0.75999,0.66489,1.0773,1.642,0.0069444
1987-09-17,0.7321,0.76028,0.66467,1.078,1.6455,0.0069789
1987-09-18,0.7342,0.76028,0.66867,1.0836,1.6565,0.0070175
1987-09-21,0.7369,0.76005,0.66445,1.0799,1.6503,0.0069823
1987-09-22,0.7325,0.7589,0.6637,1.0753,1.644,0.0069444
1987-09-23,0.7326,0.75798,0.66094,1.0733,1.642,0.0069478
1987-09-24,0.7305,0.76023,0.66225,1.0753,1.64,0.0069686
1987-09-25,0.7342,0.7619,0.66159,1.0745,1.642,0.0069686
1987-09-28,0.7275,0.76406,0.66063,1.0711,1.64,0.0069348
1987-09-29,0.7193,0.76173,0.65415,1.0638,1.6213,0.0068409
1987-09-30,0.7144,0.7626,0.65253,1.0641,1.6287,0.0068423
1987-10-01,0.7116,0.76435,0.64914,1.063,1.6233,0.0068376
1987-10-02,0.7163,0.76394,0.65168,1.0604,1.618,0.0068236
1987-10-05,0.7142,0.76482,0.65125,1.0631,1.6268,0.0068204
1987-10-06,0.718,0.76675,0.65381,1.0661,1.6325,0.0068138
1987-10-07,0.722,0.76581,0.65617,1.0709,1.64,0.0068662
1987-10-08,0.7251,0.76529,0.65833,1.0774,1.647,0.006929
1987-10-09,0.7226,0.76552,0.66247,1.0798,1.6515,0.0069662
1987-10-12,0.727,0.76687,0.66578,1.0766,1.6518,0.0069784
1987-10-13,0.7232,0.76617,0.66247,1.0746,1.6473,0.0069565
1987-10-14,0.7194,0.76581,0.66613,1.0828,1.6431,0.0070225
1987-10-15,0.7272,0.76941,0.67137,1.0839,1.659,0.007021
1987-10-16,0.7227,0.77125,0.67137,1.0865,1.664,0.0070151
1987-10-19,0.7241,0.76882,0.67728,1.1035,1.685,0.0070661
1987-10-20,0.716,0.75959,0.66644,1.0827,1.654,0.0069517
1987-10-21,0.7145,0.7615,0.666,1.0774,1.6495,0.0069156
1987-10-22,0.7167,0.75947,0.66511,1.0785,1.651,0.0069204
1987-10-23,0.717,0.76324,0.67636,1.0988,1.6825,0.0070497
1987-10-26,0.713,0.7593,0.68526,1.1022,1.6877,0.0070348
1987-10-27,0.7015,0.7574,0.68776,1.1116,1.7035,0.0070912
1987-10-28,0.7003,0.75804,0.69266,1.1239,1.7195,0.007227
1987-10-29,0.6665,0.75775,0.69955,1.1311,1.7195,0.0072348
1987-10-30,0.6755,0.76028,0.69945,1.1334,1.7213,0.0072254
1987-11-02,0.678,0.75999,0.70721,1.1451,1.7418,0.0073099
1987-11-03,0.6725,0.75586,0.70746,1.1438,1.7455,0.0072993
1987-11-04,0.672,0.75455,0.70796,1.1459,1.7495,0.0072966
1987-11-05,0.675,0.75455,0.72833,1.1666,1.777,0.0074019
1987-11-06,0.6815,0.75729,0.72585,1.1694,1.783,0.0073899
1987-11-09,0.6857,0.75786,0.73287,1.1779,1.7915,0.0074449
1987-11-10,0.6803,0.75913,0.73233,1.1678,1.7775,0.0073883
1987-11-11,0.682,0.75959,0.72701,1.168,1.778,0.0074003
1987-11-12,0.6825,0.75913,0.71891,1.1551,1.758,0.0073351
1987-11-13,0.6855,0.75855,0.72046,1.1582,1.767,0.0073638
1987-11-16,0.6872,0.7593,0.7125,1.1461,1.746,0.0073126
1987-11-17,0.6952,0.75913,0.71917,1.1555,1.762,0.0073692
1987-11-18,0.695,0.7622,0.72244,1.1613,1.7735,0.007391
1987-11-19,0.6955,0.7626,0.72569,1.1635,1.7775,0.0073937
1987-11-20,0.6885,0.7615,0.72464,1.1594,1.7708,0.0073746
1987-11-23,0.6835,0.76208,0.72966,1.1719,1.789,0.0074245
1987-11-24,0.6885,0.76202,0.72218,1.1627,1.777,0.0073981
1987-11-25,0.6931,0.76353,0.72966,1.1722,1.7945,0.0074156
1987-11-26,0.6952,0.76383,0.73153,1.1731,1.7943,0.0074308
1987-11-27,0.6927,0.764,0.73502,1.1814,1.8095,0.0074822
1987-11-30,0.7038,0.76418,0.74405,1.1949,1.8295,0.0075672
1987-12-01,0.7052,0.7615,0.74129,1.1832,1.815,0.0075103
1987-12-02,0.7028,0.76132,0.73937,1.1811,1.8098,0.0075264
1987-12-03,0.702,0.76231,0.73556,1.1779,1.8065,0.0075344
1987-12-04,0.6966,0.76254,0.73287,1.1687,1.786,0.0075228
1987-12-07,0.6974,0.76272,0.73341,1.1687,1.7922,0.0075301
1987-12-08,0.6985,0.76418,0.73378,1.1743,1.7985,0.0075349
1987-12-09,0.7032,0.76499,0.73513,1.1768,1.804,0.0075566
1987-12-10,0.707,0.76611,0.74722,1.1942,1.829,0.007716
1987-12-11,0.7138,0.76523,0.75019,1.1992,1.839,0.0077897
1987-12-14,0.7182,0.76535,0.7533,1.1995,1.8385,0.0078159
1987-12-15,0.7118,0.76482,0.75386,1.1977,1.8285,0.0078355
1987-12-16,0.7156,0.76441,0.7533,1.1995,1.8335,0.0078607
1987-12-17,0.7174,0.76581,0.7593,1.2059,1.8375,0.0079271
1987-12-18,0.7129,0.76494,0.75557,1.1962,1.8255,0.007857
1987-12-21,0.7128,0.76494,0.75216,1.1981,1.8275,0.0078734
1987-12-22,0.7139,0.76622,0.75557,1.2019,1.8315,0.0079155
1987-12-23,0.7128,0.7657,0.75019,1.1959,1.8236,0.0078905
1987-12-24,0.7145,0.76523,0.75529,1.2017,1.836,0.007946
1987-12-25,0.716,0.7654,0.75529,1.2148,1.836,0.0079872
1987-12-28,0.7186,0.76699,0.75529,1.227,1.8625,0.0081202
1987-12-29,0.7225,0.76622,0.7761,1.2266,1.861,0.0081037
1987-12-30,0.72,0.76775,0.77549,1.2255,1.8575,0.0081037
1987-12-31,0.722,0.76941,0.78616,1.2467,1.886,0.008261
1988-01-01,0.7218,0.76994,0.78616,1.2458,1.886,0.008261
1988-01-04,0.7218,0.77107,0.77821,1.233,1.8765,0.0081506
1988-01-05,0.71,0.77262,0.75386,1.2017,1.828,0.007874
1988-01-06,0.7056,0.7758,0.74156,1.1882,1.806,0.007716
1988-01-07,0.7071,0.77628,0.74738,1.1929,1.815,0.007773
1988-01-08,0.7064,0.77815,0.74019,1.1882,1.812,0.007764
1988-01-11,0.71,0.77561,0.7471,1.1951,1.8225,0.0078018
1988-01-12,0.7128,0.7773,0.74906,1.1988,1.825,0.0078632
1988-01-13,0.7106,0.77592,0.75103,1.1977,1.825,0.0078958
1988-01-14,0.7107,0.77543,0.74839,1.1975,1.8235,0.0079051
1988-01-15,0.7032,0.77688,0.7286,1.1642,1.7767,0.0076667
1988-01-18,0.7092,0.77779,0.7278,1.1665,1.7778,0.0077175
1988-01-19,0.7125,0.77767,0.73019,1.1669,1.779,0.0077751
1988-01-20,0.7142,0.77997,0.74156,1.1754,1.7915,0.0078159
1988-01-21,0.7154,0.78064,0.73937,1.1736,1.7935,0.0078502
1988-01-22,0.7153,0.78101,0.73621,1.1705,1.7855,0.0078493
1988-01-25,0.7154,0.78174,0.73394,1.1645,1.7685,0.0078217
1988-01-26,0.7147,0.78101,0.73394,1.1684,1.7745,0.0078278
1988-01-27,0.7146,0.78198,0.73502,1.1728,1.7825,0.0078607
1988-01-28,0.7139,0.78327,0.73692,1.1738,1.784,0.0078675
1988-01-29,0.7085,0.78431,0.73233,1.1649,1.7655,0.0078201
1988-02-01,0.7099,0.78493,0.72438,1.158,1.7605,0.0077426
1988-02-02,0.714,0.7845,0.7278,1.1625,1.7707,0.0077942
1988-02-03,0.7113,0.78481,0.72543,1.1575,1.766,0.0078134
1988-02-04,0.7114,0.78691,0.72343,1.16,1.7655,0.0077897
1988-02-05,0.7107,0.78877,0.71891,1.1512,1.753,0.007742
1988-02-08,0.7117,0.79008,0.72072,1.1525,1.7515,0.0077625
1988-02-09,0.7109,0.78983,0.71788,1.1518,1.7478,0.0077549
1988-02-10,0.7117,0.7879,0.72254,1.1574,1.7617,0.0077564
1988-02-11,0.7139,0.79089,0.71994,1.1556,1.7565,0.0077384
1988-02-12,0.7067,0.79164,0.71098,1.1408,1.7395,0.0076164
1988-02-15,0.7125,0.78989,0.71225,1.1454,1.7465,0.0076879
1988-02-16,0.7139,0.78871,0.71362,1.1475,1.7505,0.0076837
1988-02-17,0.715,0.7902,0.71276,1.1466,1.7505,0.0076719
1988-02-18,0.7151,0.78839,0.71098,1.1448,1.7455,0.0076849
1988-02-19,0.7189,0.78728,0.71454,1.1472,1.7515,0.0076953
1988-02-22,0.7196,0.78524,0.71891,1.153,1.7628,0.0077325
1988-02-23,0.7192,0.78703,0.71917,1.1557,1.7655,0.0077625
1988-02-24,0.7171,0.79051,0.7171,1.1532,1.7637,0.0077595
1988-02-25,0.7169,0.79151,0.71674,1.1532,1.7645,0.0077649
1988-02-26,0.719,0.79133,0.7202,1.1597,1.773,0.0078015
1988-02-29,0.7189,0.79422,0.71839,1.158,1.773,0.0077882
1988-03-01,0.7218,0.79573,0.71685,1.1597,1.7765,0.0077921
1988-03-02,0.7228,0.79618,0.71556,1.1542,1.7692,0.0077354
1988-03-03,0.7247,0.7977,0.71159,1.1534,1.7681,0.007739
1988-03-04,0.7265,0.79637,0.71454,1.1573,1.774,0.0077685
1988-03-07,0.7293,0.7965,0.72317,1.1667,1.817,0.0078098
1988-03-08,0.7315,0.79713,0.72622,1.1723,1.84,0.0078037
1988-03-09,0.7286,0.79777,0.72506,1.1729,1.8475,0.0078098
1988-03-10,0.729,0.79586,0.72543,1.1748,1.8415,0.0078094
1988-03-11,0.7322,0.79592,0.72902,1.1774,1.853,0.0078511
1988-03-14,0.7296,0.79536,0.72876,1.1759,1.8539,0.007888
1988-03-15,0.7312,0.79694,0.72648,1.1726,1.8465,0.007857
1988-03-16,0.7351,0.79949,0.72307,1.1701,1.8485,0.0078508
1988-03-17,0.7337,0.80058,0.71556,1.1576,1.8335,0.0077757
1988-03-18,0.7376,0.80083,0.71301,1.1518,1.821,0.0077954
1988-03-21,0.739,0.79955,0.71505,1.1581,1.83,0.0078864
1988-03-22,0.7412,0.80192,0.71362,1.1561,1.832,0.0078743
1988-03-23,0.7412,0.80444,0.71531,1.1567,1.8374,0.0078874
1988-03-24,0.7426,0.80509,0.71994,1.1661,1.845,0.0079589
1988-03-25,0.739,0.8047,0.72046,1.1659,1.8375,0.0079764
1988-03-28,0.7329,0.80788,0.72966,1.18,1.867,0.0080632
1988-03-29,0.7352,0.80926,0.72754,1.175,1.868,0.0080192
1988-03-30,0.7394,0.80919,0.7278,1.1769,1.8775,0.0080192
1988-03-31,0.7416,0.81024,0.73206,1.1794,1.8845,0.0080386
1988-04-01,0.742,0.81004,0.73206,1.1814,1.8905,0.0080678
1988-04-04,0.7418,0.80834,0.73206,1.1821,1.8877,0.0080428
1988-04-05,0.742,0.80652,0.72637,1.1715,1.8795,0.0079872
1988-04-06,0.7388,0.80528,0.72611,1.1628,1.8675,0.0079145
1988-04-07,0.7384,0.80167,0.71968,1.1664,1.8755,0.007957
1988-04-08,0.7411,0.8018,0.72254,1.1687,1.876,0.0079618
1988-04-11,0.7455,0.80658,0.71659,1.16,1.8555,0.0079051
1988-04-12,0.743,0.80873,0.71572,1.1583,1.8493,0.0078986
1988-04-13,0.7442,0.80775,0.71429,1.1546,1.8382,0.0079126
1988-04-14,0.7485,0.80867,0.72664,1.1771,1.8757,0.0080864
1988-04-15,0.7483,0.8107,0.72902,1.1775,1.8882,0.0080723
1988-04-18,0.7494,0.81195,0.72966,1.1781,1.8975,0.0080483
1988-04-19,0.7477,0.81136,0.72701,1.175,1.8923,0.0080447
1988-04-20,0.7513,0.81301,0.72754,1.175,1.8928,0.0080616
1988-04-21,0.7513,0.80932,0.72743,1.1735,1.8949,0.0080483
1988-04-22,0.7567,0.81116,0.72265,1.168,1.8875,0.0080147
1988-04-25,0.7538,0.81182,0.71979,1.1663,1.8735,0.0080128
1988-04-26,0.7545,0.814,0.72124,1.1668,1.8743,0.0080096
1988-04-27,0.7551,0.81367,0.72088,1.168,1.876,0.0080077
1988-04-28,0.7585,0.81215,0.72228,1.172,1.874,0.0080273
1988-04-29,0.758,0.81387,0.71762,1.1661,1.8775,0.0079946
1988-05-02,0.7607,0.81149,0.71762,1.1656,1.8728,0.0080045
1988-05-03,0.7678,0.80932,0.71659,1.165,1.8705,0.0079997
1988-05-04,0.7717,0.80959,0.71429,1.1657,1.866,0.0080192
1988-05-05,0.7653,0.81057,0.71556,1.1616,1.8625,0.008008
1988-05-06,0.7685,0.8088,0.71352,1.1649,1.8626,0.008016
1988-05-09,0.7714,0.80736,0.71454,1.1628,1.8821,0.0080115
1988-05-10,0.7742,0.80743,0.71695,1.1655,1.8834,0.0080376
1988-05-11,0.7688,0.81208,0.71762,1.1628,1.8815,0.0080347
1988-05-12,0.77,0.81307,0.71608,1.1638,1.8835,0.0080315
1988-05-13,0.7735,0.81064,0.71633,1.1613,1.8913,0.0080196
1988-05-16,0.7721,0.81037,0.7125,1.1571,1.8882,0.0079994
1988-05-17,0.7632,0.80808,0.70517,1.1458,1.8597,0.0079507
1988-05-18,0.771,0.80354,0.70398,1.1487,1.8657,0.0079939
1988-05-19,0.7757,0.80463,0.70621,1.1497,1.866,0.0080099
1988-05-20,0.784,0.80522,0.70447,1.1488,1.8645,0.0080128
1988-05-23,0.7865,0.8047,0.70522,1.1503,1.8695,0.0080357
1988-05-24,0.7825,0.80522,0.70348,1.1503,1.8693,0.0080541
1988-05-25,0.7894,0.80496,0.70249,1.1464,1.8638,0.0080434
1988-05-26,0.7976,0.80873,0.70299,1.1449,1.8625,0.0080286
1988-05-27,0.8065,0.80665,0.69638,1.1385,1.856,0.0080048
1988-05-30,0.8052,0.80743,0.69638,1.1338,1.8495,0.0080035
1988-05-31,0.8033,0.81077,0.69266,1.1289,1.8359,0.0079866
1988-06-01,0.813,0.81215,0.69348,1.1322,1.8209,0.0079805
1988-06-02,0.8019,0.81241,0.69565,1.1335,1.8003,0.007898
1988-06-03,0.8067,0.81182,0.69565,1.1328,1.7975,0.0079397
1988-06-06,0.7928,0.81169,0.69565,1.1396,1.799,0.0079412
1988-06-07,0.803,0.81301,0.70004,1.142,1.813,0.0079646
1988-06-08,0.8048,0.81833,0.69759,1.1345,1.809,0.0079618
1988-06-09,0.8073,0.8196,0.69614,1.1402,1.8211,0.0080115
1988-06-10,0.808,0.82021,0.69565,1.1363,1.8165,0.0079978
1988-06-13,0.8026,0.81887,0.693,1.1351,1.8185,0.0079946
1988-06-14,0.7984,0.82122,0.68376,1.1186,1.7846,0.0079058
1988-06-15,0.8056,0.82284,0.68213,1.115,1.7866,0.0079186
1988-06-16,0.8074,0.8242,0.6847,1.1162,1.7882,0.0079536
1988-06-17,0.8143,0.82447,0.68625,1.1163,1.7828,0.0079444
1988-06-20,0.8209,0.82775,0.68423,1.1114,1.783,0.0079192
1988-06-21,0.8243,0.82857,0.68353,1.1148,1.7905,0.0079158
1988-06-22,0.8135,0.82576,0.67912,1.0974,1.7672,0.0077567
1988-06-23,0.8202,0.83105,0.67797,1.0978,1.7585,0.0077854
1988-06-24,0.8233,0.83119,0.66489,1.0794,1.729,0.0076823
1988-06-27,0.8155,0.82802,0.66445,1.0743,1.7032,0.0076374
1988-06-28,0.8055,0.82912,0.66823,1.0782,1.7169,0.0076147
1988-06-29,0.7845,0.82237,0.66007,1.071,1.7093,0.0075075
1988-06-30,0.7957,0.82372,0.66007,1.0761,1.71,0.0075007
1988-07-01,0.7896,0.81934,0.66159,1.0732,1.6975,0.0074405
1988-07-04,0.779,0.81846,0.6566,1.0691,1.681,0.0073866
1988-07-05,0.7858,0.82406,0.65941,1.0756,1.7125,0.0074713
1988-07-06,0.7947,0.82871,0.66181,1.0727,1.7113,0.0074783
1988-07-07,0.8023,0.8285,0.66225,1.0735,1.713,0.0075443
1988-07-08,0.7944,0.82651,0.65488,1.0611,1.6998,0.0075075
1988-07-11,0.7922,0.82823,0.65147,1.0601,1.6887,0.0074934
1988-07-12,0.7933,0.82604,0.65681,1.0639,1.6965,0.0075401
1988-07-13,0.8002,0.82809,0.65232,1.0615,1.6938,0.0075361
1988-07-14,0.798,0.8272,0.65274,1.0575,1.6895,0.00751
1988-07-15,0.7868,0.82508,0.64267,1.0414,1.662,0.0073883
1988-07-18,0.7983,0.82713,0.64082,1.0416,1.6738,0.007428
1988-07-19,0.8045,0.83292,0.64662,1.0507,1.698,0.0074775
1988-07-20,0.8058,0.83549,0.65125,1.0545,1.707,0.007489
1988-07-21,0.8108,0.83445,0.65574,1.0646,1.7265,0.0075786
1988-07-22,0.8127,0.83264,0.65833,1.0714,1.7425,0.0076526
1988-07-25,0.804,0.82318,0.65189,1.0585,1.7183,0.0075472
1988-07-26,0.8087,0.82775,0.64641,1.0542,1.7135,0.007558
1988-07-27,0.8126,0.82939,0.6502,1.0588,1.7278,0.0075959
1988-07-28,0.8048,0.82754,0.64495,1.0504,1.7256,0.0075614
1988-07-29,0.8018,0.82631,0.64247,1.0414,1.7095,0.0075188
1988-08-01,0.8048,0.82809,0.64,1.0435,1.7135,0.0075361
1988-08-02,0.8044,0.82878,0.64082,1.0438,1.7095,0.0075216
1988-08-03,0.8058,0.83153,0.6391,1.0436,1.7136,0.0075361
1988-08-04,0.8056,0.82953,0.63816,1.0412,1.71,0.0075199
1988-08-05,0.8012,0.82905,0.63291,1.0326,1.6904,0.0074719
1988-08-08,0.7979,0.82597,0.62814,1.0275,1.6955,0.0074669
1988-08-09,0.7952,0.82311,0.62422,1.0188,1.6835,0.0074033
1988-08-10,0.7973,0.8146,0.62434,1.0245,1.6965,0.0074599
1988-08-11,0.8045,0.82014,0.62873,1.0388,1.7105,0.0075415
1988-08-12,0.8005,0.81947,0.6348,1.0403,1.7128,0.0075106
1988-08-15,0.8018,0.81746,0.63319,1.0401,1.7145,0.0075061
1988-08-16,0.8012,0.81486,0.63319,1.034,1.7065,0.0074836
1988-08-17,0.8026,0.81169,0.62286,1.0244,1.6917,0.0074652
1988-08-18,0.8061,0.8134,0.62735,1.0272,1.6945,0.0074946
1988-08-19,0.8145,0.81513,0.62755,1.0329,1.701,0.0074878
1988-08-22,0.8164,0.8142,0.61977,1.0257,1.687,0.0074864
1988-08-23,0.8156,0.81241,0.62286,1.024,1.6755,0.0074641
1988-08-24,0.8166,0.81182,0.62657,1.038,1.681,0.0074669
1988-08-25,0.8177,0.80926,0.63472,1.0509,1.7003,0.0075005
1988-08-26,0.8116,0.80743,0.63735,1.0528,1.6898,0.0074836
1988-08-29,0.8083,0.80652,0.63735,1.0452,1.6805,0.0074391
1988-08-30,0.8058,0.80873,0.63472,1.0481,1.6895,0.0074102
1988-08-31,0.8033,0.80678,0.63091,1.0426,1.686,0.0073341
1988-09-01,0.794,0.80926,0.63303,1.0434,1.667,0.0073279
1988-09-02,0.7972,0.80913,0.63869,1.0545,1.6875,0.0073649
1988-09-05,0.8008,0.81031,0.64,1.0549,1.6855,0.0073556
1988-09-06,0.8041,0.81031,0.64392,1.0614,1.7045,0.0074156
1988-09-07,0.8023,0.80743,0.64197,1.0608,1.7072,0.0074904
1988-09-08,0.8043,0.80652,0.64,1.058,1.696,0.0074752
1988-09-09,0.8045,0.80684,0.6402,1.0578,1.697,0.0074794
1988-09-12,0.8,0.80782,0.64329,1.0587,1.6968,0.0074948
1988-09-13,0.7962,0.8146,0.64164,1.0569,1.697,0.0075058
1988-09-14,0.793,0.81646,0.63211,1.0414,1.6765,0.0074391
1988-09-15,0.7995,0.81706,0.63151,1.0427,1.678,0.0074713
1988-09-16,0.7965,0.81766,0.63111,1.044,1.678,0.0074516
1988-09-19,0.7869,0.82048,0.63271,1.047,1.6785,0.0074895
1988-09-20,0.7795,0.81913,0.63553,1.0472,1.6813,0.0074546
1988-09-21,0.7778,0.82271,0.63191,1.0439,1.6759,0.0074485
1988-09-22,0.783,0.82028,0.62992,1.0419,1.668,0.0074231
1988-09-23,0.7843,0.8182,0.63131,1.0433,1.6715,0.0074435
1988-09-26,0.781,0.81947,0.62755,1.0394,1.67,0.0074308
1988-09-27,0.7855,0.82048,0.62814,1.0419,1.6787,0.0074336
1988-09-28,0.7843,0.81846,0.62885,1.0423,1.6895,0.0074602
1988-09-29,0.7847,0.82082,0.62755,1.0392,1.6835,0.007443
1988-09-30,0.7839,0.8221,0.63191,1.046,1.691,0.0074766
1988-10-03,0.786,0.82658,0.63343,1.0499,1.697,0.0074794
1988-10-04,0.789,0.82809,0.63331,1.0494,1.6954,0.0074991
1988-10-05,0.7941,0.82775,0.63159,1.0497,1.6967,0.0075005
1988-10-06,0.797,0.82624,0.63179,1.0493,1.6937,0.0074904
1988-10-07,0.7983,0.82768,0.63311,1.0507,1.699,0.0075033
1988-10-10,0.8051,0.82857,0.63472,1.0555,1.71,0.0075729
1988-10-11,0.8027,0.82549,0.63674,1.0557,1.7176,0.0076321
1988-10-12,0.8079,0.82651,0.64466,1.0682,1.7366,0.0077715
1988-10-13,0.8095,0.82768,0.64956,1.0771,1.7494,0.0078247
1988-10-14,0.8141,0.82988,0.65287,1.0836,1.76,0.0078864
1988-10-17,0.8088,0.83008,0.65368,1.0813,1.7466,0.0078613
1988-10-18,0.8105,0.83257,0.65574,1.084,1.7535,0.0079005
1988-10-19,0.8195,0.83347,0.65274,1.0792,1.7515,0.0078514
1988-10-20,0.8192,0.83424,0.65716,1.0856,1.764,0.0078657
1988-10-21,0.8206,0.83292,0.66379,1.0987,1.7595,0.0079177
1988-10-24,0.8173,0.83465,0.66028,1.0942,1.7523,0.0078802
1988-10-25,0.8192,0.83299,0.65807,1.0921,1.7525,0.0078793
1988-10-26,0.8257,0.83403,0.66454,1.1035,1.7603,0.0079589
1988-10-27,0.8181,0.83043,0.66885,1.1011,1.768,0.0079425
1988-10-28,0.8238,0.83063,0.66756,1.1031,1.7715,0.007957
1988-10-31,0.8201,0.81967,0.66845,1.0951,1.765,0.0079558
1988-11-01,0.8217,0.81433,0.66511,1.0964,1.7692,0.0079793
1988-11-02,0.8253,0.815,0.66787,1.1014,1.779,0.0080402
1988-11-03,0.8314,0.81893,0.67281,1.1028,1.781,0.0080483
1988-11-04,0.8266,0.81739,0.66467,1.089,1.7645,0.0079761
1988-11-07,0.8316,0.80834,0.66988,1.0972,1.777,0.0080241
1988-11-08,0.8304,0.80978,0.66556,1.0923,1.77,0.0079615
1988-11-09,0.8415,0.81156,0.67431,1.1118,1.7915,0.0080564
1988-11-10,0.8453,0.81686,0.67609,1.1163,1.8007,0.0080753
1988-11-11,0.852,0.81833,0.68648,1.1283,1.8118,0.0081599
